4,2	3,675	0,2325	0,2325	3,675	NAN	
4,3	3,825	0,2325	0,2325	3,825	NAN	
4,4	3,975	0,2325	0,2325	3,975	NAN	
4,5	4,11	0,2325	0,2325	4,11	NAN	
4,6	4,26	0,234	0,234	4,26	NAN	
4,7	4,41	0,2355	0,2355	4,41	NAN	
4,8	4,545	0,237	0,237	4,545	NAN	
4,9	4,695	0,2385	0,2385	4,695	NAN	
5	4,845	0,24	0,24	4,845	NAN	
5,1	4,98	0,2415	0,2415	4,98	NAN	
5,2	5,13	0,2445	0,2445	5,13	NAN	
5,3	5,265	0,2475	0,2475	5,265	NAN	
5,4	5,4	0,249	0,249	5,4	NAN	
5,5	5,55	0,252	0,252	5,55	NAN	
5,6	5,55	0,255	0,255	5,55	NAN	
5,7	5,685	0,2595	0,2595	5,685	NAN	
5,8	5,82	0,264	0,264	5,82	NAN	
5,9	5,955	0,267	0,267	5,955	NAN	
6	6,105	0,267	0,267	6,105	NAN	
6,1	6,24	0,2715	0,2715	6,24	NAN	
6,2	6,375	0,2775	0,2775	6,375	NAN	
6,3	6,51	0,282	0,282	6,51	NAN	
6,4	6,645	0,288	0,288	6,645	NAN	
6,5	6,78	0,291	0,291	6,78	NAN	
6,6	6,9	0,2955	0,2955	6,9	NAN	
6,7	7,035	0,2985	0,2985	7,035	NAN	
6,8	7,17	0,3015	0,3015	7,17	NAN	
6,9	7,305	0,3045	0,3045	7,305	NAN	
7	7,425	0,306	0,306	7,425	NAN	
7,1	7,56	0,3075	0,3075	7,56	NAN	
7,2	7,695	0,3075	0,3075	7,695	NAN	
7,3	7,815	0,3075	0,3075	7,815	NAN	
7,4	7,95	0,3075	0,3075	7,95	NAN	
7,5	8,07	0,3075	0,3075	8,07	NAN	
7,6	8,205	0,3075	0,3075	8,205	NAN	
7,7	8,325	0,3075	0,3075	8,325	NAN	
7,8	8,46	0,306	0,306	8,46	NAN	
7,9	8,58	0,3075	0,3075	8,58	NAN	
8	8,7	0,3075	0,3075	8,7	NAN	
8,1	8,82	0,3075	0,3075	8,82	NAN	
8,2	8,955	0,3075	0,3075	8,955	NAN	
8,3	9,075	0,309	0,309	9,075	NAN	
8,4	9,195	0,312	0,312	9,195	NAN	
8,5	9,315	0,315	0,315	9,315	NAN	
8,6	9,435	0,318	0,318	9,435	NAN	
8,7	9,555	0,321	0,321	9,555	NAN	
8,8	9,675	0,3255	0,3255	9,675	NAN	
8,9	9,795	0,33	0,33	9,795	NAN	
9	9,9	0,3375	0,3375	9,9	NAN	
9,1	10,02	0,345	0,345	10,02	NAN	
9,2	10,14	0,351	0,351	10,14	NAN	
9,3	10,26	0,3615	0,3615	10,26	NAN	
9,4	10,365	0,372	0,372	10,365	NAN	
9,5	10,485	0,384	0,384	10,485	NAN	
9,6	10,605	0,3945	0,3945	10,605	NAN	
9,7	10,71	0,408	0,408	10,71	NAN	
9,8	10,83	0,4215	0,4215	10,83	NAN	
9,9	10,935	0,4365	0,4365	10,935	NAN	
10	11,055	0,453	0,453	11,055	NAN	
10,1	11,16	0,4725	0,4725	11,16	NAN	
10,2	11,28	0,495	0,495	11,28	NAN	
10,3	11,385	0,516	0,516	11,385	NAN	
10,4	11,49	0,534	0,534	11,49	NAN	
10,5	11,61	0,549	0,549	11,61	NAN	
10,6	11,715	0,5625	0,5625	11,715	NAN	
10,7	11,82	0,5745	0,5745	11,82	NAN	
10,8	11,925	0,5835	0,5835	11,925	NAN	
10,9	12,045	0,591	0,591	12,045	NAN	
11	12,045	0,5955	0,5955	12,045	NAN	
11,1	12,15	0,6	0,6	12,15	NAN	
11,2	12,255	0,6015	0,6015	12,255	NAN	
11,3	12,36	0,6015	0,6015	12,36	NAN	
11,4	12,465	0,5985	0,5985	12,465	NAN	
11,5	12,57	0,594	0,594	12,57	NAN	
11,6	12,675	0,588	0,588	12,675	NAN	
11,7	12,78	0,582	0,582	12,78	NAN	
11,8	12,885	0,576	0,576	12,885	NAN	
11,9	12,99	0,567	0,567	12,99	NAN	
12	13,08	0,5595	0,5595	13,08	NAN	
12,1	13,185	0,552	0,552	13,185	NAN	
12,2	13,29	0,546	0,546	13,29	NAN	
12,3	13,395	0,54	0,54	13,395	NAN	
12,4	13,485	0,534	0,534	13,485	NAN	
12,5	13,59	0,528	0,528	13,59	NAN	
12,6	13,68	0,5235	0,5235	13,68	NAN	
12,7	13,785	0,522	0,522	13,785	NAN	
12,8	13,89	0,5205	0,5205	13,89	NAN	
12,9	13,98	0,522	0,522	13,98	NAN	
13	14,085	0,5235	0,5235	14,085	NAN	
13,1	14,175	0,5265	0,5265	14,175	NAN	
13,2	14,28	0,5325	0,5325	14,28	NAN	
13,3	14,37	0,5385	0,5385	14,37	NAN	
13,4	14,46	0,5475	0,5475	14,46	NAN	
13,5	14,565	0,5565	0,5565	14,565	NAN	
13,6	14,655	0,5685	0,5685	14,655	NAN	
13,7	14,745	0,582	0,582	14,745	NAN	
13,8	14,835	0,597	0,597	14,835	NAN	
13,9	14,94	0,6135	0,6135	14,94	NAN	
14	15,03	0,633	0,633	15,03	NAN	
14,1	15,12	0,6525	0,6525	15,12	NAN	
14,2	15,21	0,6735	0,6735	15,21	NAN	
14,3	15,3	0,6975	0,6975	15,3	NAN	
14,4	15,405	0,7215	0,7215	15,405	NAN	
14,5	15,495	0,7485	0,7485	15,495	NAN	
14,6	15,585	0,777	0,777	15,585	NAN	
14,7	15,675	0,8085	0,8085	15,675	NAN	
14,8	15,765	0,8415	0,8415	15,765	NAN	
14,9	15,855	0,8775	0,8775	15,855	NAN	
15	15,93	0,918	0,918	15,93	NAN	
15,1	16,02	0,96	0,96	16,02	NAN	
15,2	16,11	1,0035	1,0035	16,11	NAN	
15,3	16,2	1,047	1,047	16,2	NAN	
15,4	16,29	1,089	1,089	16,29	NAN	
15,5	16,365	1,1295	1,1295	16,365	NAN	
15,6	16,455	1,1655	1,1655	16,455	NAN	
15,7	16,545	1,197	1,197	16,545	NAN	
15,8	16,635	1,2255	1,2255	16,635	NAN	
15,9	16,71	1,2495	1,2495	16,71	NAN	
16	16,8	1,269	1,269	16,8	NAN	
16,1	16,875	1,284	1,284	16,875	NAN	
16,2	16,965	1,296	1,296	16,965	NAN	
16,3	17,055	1,3005	1,3005	17,055	NAN	
16,4	17,055	1,3005	1,3005	17,055	NAN	
16,5	17,13	1,296	1,296	17,13	NAN	
16,6	17,22	1,2855	1,2855	17,22	NAN	
16,7	17,295	1,2855	1,2855	17,295	NAN	
16,8	17,37	1,2735	1,2735	17,37	NAN	
16,9	17,46	1,2585	1,2585	17,46	NAN	
17	17,535	1,242	1,242	17,535	NAN	
17,1	17,61	1,224	1,224	17,61	NAN	
17,2	17,7	1,203	1,203	17,7	NAN	
17,3	17,775	1,1805	1,1805	17,775	NAN	
17,4	17,85	1,1595	1,1595	17,85	NAN	
17,5	17,94	1,137	1,137	17,94	NAN	
17,6	18,015	1,1145	1,1145	18,015	NAN	
17,7	18,09	1,0935	1,0935	18,09	NAN	
17,8	18,165	1,0725	1,0725	18,165	NAN	
17,9	18,24	1,053	1,053	18,24	NAN	
18	18,315	1,0365	1,0365	18,315	NAN	
18,1	18,39	1,0215	1,0215	18,39	NAN	
18,2	18,48	1,008	1,008	18,48	NAN	
18,3	18,555	0,996	0,996	18,555	NAN	
18,4	18,63	0,987	0,987	18,63	NAN	
18,5	18,705	0,9795	0,9795	18,705	NAN	
18,6	18,78	0,975	0,975	18,78	NAN	
18,7	18,855	0,972	0,972	18,855	NAN	
18,8	18,93	0,9735	0,9735	18,93	NAN	
18,9	19,005	0,975	0,975	19,005	NAN	
19	19,065	0,9795	0,9795	19,065	NAN	
19,1	19,14	0,987	0,987	19,14	NAN	
19,2	19,215	0,996	0,996	19,215	NAN	
19,3	19,29	1,008	1,008	19,29	NAN	
19,4	19,365	1,0215	1,0215	19,365	NAN	
19,5	19,425	1,038	1,038	19,425	NAN	
19,6	19,5	1,056	1,056	19,5	NAN	
19,7	19,575	1,077	1,077	19,575	NAN	
19,8	19,65	1,0995	1,0995	19,65	NAN	
19,9	19,71	1,1235	1,1235	19,71	NAN	
20	19,785	1,1505	1,1505	19,785	NAN	
20,1	19,86	1,179	1,179	19,86	NAN	
20,2	19,92	1,209	1,209	19,92	NAN	
20,3	19,995	1,242	1,242	19,995	NAN	
20,4	20,055	1,2765	1,2765	20,055	NAN	
20,5	20,13	1,3125	1,3125	20,13	NAN	
20,6	20,19	1,35	1,35	20,19	NAN	
20,7	20,265	1,389	1,389	20,265	NAN	
20,8	20,325	1,431	1,431	20,325	NAN	
20,9	20,4	1,4745	1,4745	20,4	NAN	
21	20,46	1,521	1,521	20,46	NAN	
21,1	20,535	1,5705	1,5705	20,535	NAN	
21,2	20,595	1,623	1,623	20,595	NAN	
21,3	20,67	1,6785	1,6785	20,67	NAN	
21,4	20,73	1,737	1,737	20,73	NAN	
21,5	20,79	1,7985	1,7985	20,79	NAN	
21,6	20,865	1,8615	1,8615	20,865	NAN	
21,7	20,865	1,929	1,929	20,865	NAN	
21,8	20,925	1,995	1,995	20,925	NAN	
21,9	20,985	2,0625	2,0625	20,985	NAN	
22	21,045	2,0625	2,0625	21,045	NAN	
22,1	21,12	2,1285	2,1285	21,12	NAN	
22,2	21,18	2,1915	2,1915	21,18	NAN	
22,3	21,24	2,253	2,253	21,24	NAN	
22,4	21,3	2,3085	2,3085	21,3	NAN	
22,5	21,36	2,3625	2,3625	21,36	NAN	
22,6	21,42	2,4105	2,4105	21,42	NAN	
22,7	21,495	2,4555	2,4555	21,495	NAN	
22,8	21,555	2,496	2,496	21,555	NAN	
22,9	21,615	2,5335	2,5335	21,615	NAN	
23	21,675	2,5665	2,5665	21,675	NAN	
23,1	21,735	2,5935	2,5935	21,735	NAN	
23,2	21,795	2,6145	2,6145	21,795	NAN	
23,3	21,855	2,6265	2,6265	21,855	NAN	
23,4	21,915	2,631	2,631	21,915	NAN	
23,5	21,975	2,6325	2,6325	21,975	NAN	
23,6	22,035	2,6295	2,6295	22,035	NAN	
23,7	22,095	2,625	2,625	22,095	NAN	
23,8	22,155	2,616	2,616	22,155	NAN	
23,9	22,2	2,604	2,604	22,2	NAN	
24	22,26	2,586	2,586	22,26	NAN	
24,1	22,32	2,565	2,565	22,32	NAN	
24,2	22,38	2,5395	2,5395	22,38	NAN	
24,3	22,44	2,511	2,511	22,44	NAN	
24,4	22,5	2,4825	2,4825	22,5	NAN	
24,5	22,545	2,4495	2,4495	22,545	NAN	
24,6	22,605	2,4135	2,4135	22,605	NAN	
24,7	22,665	2,37	2,37	22,665	NAN	
24,8	22,725	2,328	2,328	22,725	NAN	
24,9	22,77	2,289	2,289	22,77	NAN	
25	22,83	2,256	2,256	22,83	NAN	
25,1	22,89	2,2275	2,2275	22,89	NAN	
25,2	22,95	2,1945	2,1945	22,95	NAN	
25,3	22,995	2,16	2,16	22,995	NAN	
25,4	23,055	2,127	2,127	23,055	NAN	
25,5	23,115	2,094	2,094	23,115	NAN	
25,6	23,16	2,064	2,064	23,16	NAN	
25,7	23,22	2,0355	2,0355	23,22	NAN	
25,8	23,265	2,01	2,01	23,265	NAN	
25,9	23,325	1,983	1,983	23,325	NAN	
26	23,37	1,959	1,959	23,37	NAN	
26,1	23,43	1,9365	1,9365	23,43	NAN	
26,2	23,475	1,92	1,92	23,475	NAN	
26,3	23,535	1,905	1,905	23,535	NAN	
26,4	23,58	1,89	1,89	23,58	NAN	
26,5	23,64	1,878	1,878	23,64	NAN	
26,6	23,685	1,869	1,869	23,685	NAN	
26,7	23,745	1,8615	1,8615	23,745	NAN	
26,8	23,79	1,857	1,857	23,79	NAN	
26,9	23,835	1,8555	1,8555	23,835	NAN	
27	23,895	1,854	1,854	23,895	NAN	
27,1	23,895	1,8555	1,8555	23,895	NAN	
27,2	23,94	1,86	1,86	23,94	NAN	
27,3	24	1,866	1,866	24	NAN	
27,4	24,045	1,866	1,866	24,045	NAN	
27,5	24,09	1,8735	1,8735	24,09	NAN	
27,6	24,135	1,884	1,884	24,135	NAN	
27,7	24,195	1,896	1,896	24,195	NAN	
27,8	24,24	1,911	1,911	24,24	NAN	
27,9	24,285	1,929	1,929	24,285	NAN	
28	24,33	1,947	1,947	24,33	NAN	
28,1	24,39	1,968	1,968	24,39	NAN	
28,2	24,435	1,9905	1,9905	24,435	NAN	
28,3	24,48	2,0145	2,0145	24,48	NAN	
28,4	24,525	2,04	2,04	24,525	NAN	
28,5	24,57	2,067	2,067	24,57	NAN	
28,6	24,63	2,0955	2,0955	24,63	NAN	
28,7	24,675	2,127	2,127	24,675	NAN	
28,8	24,72	2,1585	2,1585	24,72	NAN	
28,9	24,765	2,193	2,193	24,765	NAN	
29	24,81	2,2275	2,2275	24,81	NAN	
29,1	24,855	2,265	2,265	24,855	NAN	
29,2	24,9	2,3025	2,3025	24,9	NAN	
29,3	24,945	2,3415	2,3415	24,945	NAN	
29,4	24,99	2,382	2,382	24,99	NAN	
29,5	25,035	2,4255	2,4255	25,035	NAN	
29,6	25,08	2,4675	2,4675	25,08	NAN	
29,7	25,125	2,5125	2,5125	25,125	NAN	
29,8	25,17	2,5605	2,5605	25,17	NAN	
29,9	25,215	2,604	2,604	25,215	NAN	
30	25,26	2,6325	2,6325	25,26	NAN	
30,1	25,305	2,6475	2,6475	25,305	NAN	
30,2	25,35	2,658	2,658	25,35	NAN	
30,3	25,395	2,67	2,67	25,395	NAN	
30,4	25,425	2,682	2,682	25,425	NAN	
30,5	25,47	2,6925	2,6925	25,47	NAN	
30,6	25,515	2,7045	2,7045	25,515	NAN	
30,7	25,56	2,7165	2,7165	25,56	NAN	
30,8	25,605	2,7285	2,7285	25,605	NAN	
30,9	25,65	2,739	2,739	25,65	NAN	
31	25,695	2,751	2,751	25,695	NAN	
31,1	25,725	2,763	2,763	25,725	NAN	
31,2	25,77	2,7765	2,7765	25,77	NAN	
31,3	25,815	2,7885	2,7885	25,815	NAN	
31,4	25,86	2,8005	2,8005	25,86	NAN	
31,5	25,89	2,811	2,811	25,89	NAN	
31,6	25,935	2,823	2,823	25,935	NAN	
31,7	25,98	2,835	2,835	25,98	NAN	
31,8	26,025	2,8455	2,8455	26,025	NAN	
31,9	26,055	2,856	2,856	26,055	NAN	
32	26,1	2,865	2,865	26,1	NAN	
32,1	26,145	2,874	2,874	26,145	NAN	
32,2	26,175	2,883	2,883	26,175	NAN	
32,3	26,22	2,8905	2,8905	26,22	NAN	
32,4	26,22	2,8965	2,8965	26,22	NAN	
32,5	26,265	2,904	2,904	26,265	NAN	
32,6	26,295	2,913	2,913	26,295	NAN	
32,7	26,34	2,913	2,913	26,34	NAN	
32,8	26,37	2,9205	2,9205	26,37	NAN	
32,9	26,415	2,9265	2,9265	26,415	NAN	
33	26,46	2,9325	2,9325	26,46	NAN	
33,1	26,49	2,94	2,94	26,49	NAN	
33,2	26,535	2,946	2,946	26,535	NAN	
33,3	26,565	2,9505	2,9505	26,565	NAN	
33,4	26,61	2,955	2,955	26,61	NAN	
33,5	26,64	2,9595	2,9595	26,64	NAN	
33,6	26,685	2,9625	2,9625	26,685	NAN	
33,7	26,715	2,9655	2,9655	26,715	NAN	
33,8	26,76	2,9685	2,9685	26,76	NAN	
33,9	26,79	2,9715	2,9715	26,79	NAN	
34	26,835	2,973	2,973	26,835	NAN	
34,1	26,865	2,9745	2,9745	26,865	NAN	
34,2	26,91	2,9745	2,9745	26,91	NAN	
34,3	26,94	2,9745	2,9745	26,94	NAN	
34,4	26,97	2,973	2,973	26,97	NAN	
34,5	27,015	2,9715	2,9715	27,015	NAN	
34,6	27,045	2,97	2,97	27,045	NAN	
34,7	27,09	2,967	2,967	27,09	NAN	
34,8	27,12	2,967	2,967	27,12	NAN	
34,9	27,15	2,967	2,967	27,15	NAN	
35	27,195	2,964	2,964	27,195	NAN	
35,1	27,225	2,961	2,961	27,225	NAN	
35,2	27,255	2,958	2,958	27,255	NAN	
35,3	27,3	2,955	2,955	27,3	NAN	
35,4	27,33	2,952	2,952	27,33	NAN	
35,5	27,36	2,946	2,946	27,36	NAN	
35,6	27,405	2,9415	2,9415	27,405	NAN	
35,7	27,435	2,937	2,937	27,435	NAN	
35,8	27,465	2,9325	2,9325	27,465	NAN	
35,9	27,495	2,928	2,928	27,495	NAN	
36	27,54	2,922	2,922	27,54	NAN	
36,1	27,57	2,9145	2,9145	27,57	NAN	
36,2	27,6	2,91	2,91	27,6	NAN	
36,3	27,63	2,9055	2,9055	27,63	NAN	
36,4	27,675	2,901	2,901	27,675	NAN	
36,5	27,705	2,895	2,895	27,705	NAN	
36,6	27,735	2,889	2,889	27,735	NAN	
36,7	27,765	2,8845	2,8845	27,765	NAN	
36,8	27,795	2,8785	2,8785	27,795	NAN	
36,9	27,825	2,8725	2,8725	27,825	NAN	
37	27,87	2,868	2,868	27,87	NAN	
37,1	27,9	2,8635	2,8635	27,9	NAN	
37,2	27,93	2,8575	2,8575	27,93	NAN	
37,3	27,96	2,853	2,853	27,96	NAN	
37,4	27,99	2,847	2,847	27,99	NAN	
37,5	28,02	2,8425	2,8425	28,02	NAN	
37,6	28,05	2,838	2,838	28,05	NAN	
37,7	28,05	2,8335	2,8335	28,05	NAN	
37,8	28,08	2,829	2,829	28,08	NAN	
37,9	28,11	2,8245	2,8245	28,11	NAN	
38	28,14	2,82	2,82	28,14	NAN	
38,1	28,17	2,82	2,82	28,17	NAN	
38,2	28,2	2,8155	2,8155	28,2	NAN	
38,3	28,245	2,811	2,811	28,245	NAN	
38,4	28,275	2,8065	2,8065	28,275	NAN	
38,5	28,305	2,802	2,802	28,305	NAN	
