0	0,315	0,2235	0,2235	0,315	NAN	
0,1	0,315	0,2235	0,2235	0,315	NAN	
0,2	0,315	0,222	0,222	0,315	NAN	
0,3	0,315	0,222	0,222	0,315	NAN	
0,4	0,315	0,2235	0,2235	0,315	NAN	
0,5	0,315	0,2235	0,2235	0,315	NAN	
0,6	0,315	0,2235	0,2235	0,315	NAN	
0,7	0,315	0,2235	0,2235	0,315	NAN	
0,8	0,315	0,2235	0,2235	0,315	NAN	
0,9	0,315	0,2235	0,2235	0,315	NAN	
1	0,315	0,2235	0,2235	0,315	NAN	
1,1	0,315	0,2235	0,2235	0,315	NAN	
1,2	0,315	0,2235	0,2235	0,315	NAN	
1,3	0,315	0,2235	0,2235	0,315	NAN	
1,4	0,315	0,2235	0,2235	0,315	NAN	
1,5	0,315	0,222	0,222	0,315	NAN	
1,6	0,315	0,222	0,222	0,315	NAN	
1,7	0,315	0,222	0,222	0,315	NAN	
1,8	0,315	0,2205	0,2205	0,315	NAN	
1,9	0,33	0,2205	0,2205	0,33	NAN	
2	0,48	0,225	0,225	0,48	NAN	
2,1	0,645	0,228	0,228	0,645	NAN	
2,2	0,81	0,228	0,228	0,81	NAN	
2,3	0,975	0,228	0,228	0,975	NAN	
2,4	1,14	0,228	0,228	1,14	NAN	
2,5	1,305	0,228	0,228	1,305	NAN	
2,6	1,47	0,228	0,228	1,47	NAN	
2,7	1,62	0,228	0,228	1,62	NAN	
2,8	1,785	0,228	0,228	1,785	NAN	
2,9	1,95	0,2295	0,2295	1,95	NAN	
3	2,1	0,2295	0,2295	2,1	NAN	
3,1	2,265	0,2295	0,2295	2,265	NAN	
3,2	2,415	0,2295	0,2295	2,415	NAN	
3,3	2,565	0,2295	0,2295	2,565	NAN	
3,4	2,73	0,2295	0,2295	2,73	NAN	
3,5	2,88	0,2295	0,2295	2,88	NAN	
3,6	3,03	0,2295	0,2295	3,03	NAN	
3,7	3,18	0,228	0,228	3,18	NAN	
3,8	3,33	0,2295	0,2295	3,33	NAN	
3,9	3,48	0,234	0,234	3,48	NAN	
4	3,645	0,2355	0,2355	3,645	NAN	
4,1	3,78	0,234	0,234	3,78	NAN	
