0	0,33	0,2145	0,2145	0,33	NAN	
0,1	0,33	0,2145	0,2145	0,33	NAN	
0,2	0,33	0,2145	0,2145	0,33	NAN	
0,3	0,33	0,2145	0,2145	0,33	NAN	
0,4	0,33	0,2145	0,2145	0,33	NAN	
0,5	0,33	0,2145	0,2145	0,33	NAN	
0,6	0,33	0,2145	0,2145	0,33	NAN	
0,7	0,33	0,213	0,213	0,33	NAN	
0,8	0,33	0,213	0,213	0,33	NAN	
0,9	0,33	0,2115	0,2115	0,33	NAN	
1	0,33	0,21	0,21	0,33	NAN	
1,1	0,36	0,213	0,213	0,36	NAN	
1,2	0,525	0,219	0,219	0,525	NAN	
1,3	0,69	0,222	0,222	0,69	NAN	
1,4	0,87	0,2205	0,2205	0,87	NAN	
1,5	1,035	0,222	0,222	1,035	NAN	
1,6	1,2	0,222	0,222	1,2	NAN	
1,7	1,365	0,2205	0,2205	1,365	NAN	
1,8	1,53	0,2205	0,2205	1,53	NAN	
1,9	1,695	0,222	0,222	1,695	NAN	
2	1,86	0,222	0,222	1,86	NAN	
2,1	2,025	0,222	0,222	2,025	NAN	
2,2	2,175	0,222	0,222	2,175	NAN	
2,3	2,34	0,222	0,222	2,34	NAN	
2,4	2,49	0,222	0,222	2,49	NAN	
2,5	2,655	0,222	0,222	2,655	NAN	
2,6	2,655	0,222	0,222	2,655	NAN	
2,7	2,805	0,222	0,222	2,805	NAN	
2,8	2,97	0,222	0,222	2,97	NAN	
2,9	3,12	0,222	0,222	3,12	NAN	
3	3,27	0,222	0,222	3,27	NAN	
3,1	3,42	0,222	0,222	3,42	NAN	
3,2	3,585	0,222	0,222	3,585	NAN	
3,3	3,735	0,222	0,222	3,735	NAN	
3,4	3,885	0,222	0,222	3,885	NAN	
3,5	4,035	0,222	0,222	4,035	NAN	
3,6	4,185	0,222	0,222	4,185	NAN	
3,7	4,32	0,222	0,222	4,32	NAN	
3,8	4,47	0,2235	0,2235	4,47	NAN	
3,9	4,62	0,2235	0,2235	4,62	NAN	
4	4,77	0,225	0,225	4,77	NAN	
4,1	4,905	0,225	0,225	4,905	NAN	
4,2	5,055	0,2265	0,2265	5,055	NAN	
4,3	5,19	0,228	0,228	5,19	NAN	
4,4	5,34	0,2295	0,2295	5,34	NAN	
4,5	5,475	0,231	0,231	5,475	NAN	
4,6	5,625	0,2295	0,2295	5,625	NAN	
4,7	5,76	0,153	0,153	5,76	NAN	
4,8	5,895	0,1545	0,1545	5,895	NAN	
4,9	6,03	0,2115	0,2115	6,03	NAN	
5	6,18	0,243	0,243	6,18	NAN	
5,1	6,315	0,252	0,252	6,315	NAN	
5,2	6,45	0,255	0,255	6,45	NAN	
5,3	6,585	0,258	0,258	6,585	NAN	
5,4	6,72	0,261	0,261	6,72	NAN	
5,5	6,855	0,264	0,264	6,855	NAN	
5,6	6,99	0,267	0,267	6,99	NAN	
5,7	7,125	0,27	0,27	7,125	NAN	
5,8	7,245	0,273	0,273	7,245	NAN	
5,9	7,38	0,2745	0,2745	7,38	NAN	
6	7,515	0,276	0,276	7,515	NAN	
6,1	7,65	0,2775	0,2775	7,65	NAN	
6,2	7,77	0,279	0,279	7,77	NAN	
6,3	7,905	0,279	0,279	7,905	NAN	
6,4	8,04	0,2805	0,2805	8,04	NAN	
6,5	8,16	0,2805	0,2805	8,16	NAN	
6,6	8,295	0,2805	0,2805	8,295	NAN	
6,7	8,415	0,282	0,282	8,415	NAN	
6,8	8,55	0,282	0,282	8,55	NAN	
6,9	8,67	0,282	0,282	8,67	NAN	
7	8,79	0,282	0,282	8,79	NAN	
7,1	8,91	0,2835	0,2835	8,91	NAN	
7,2	9,045	0,285	0,285	9,045	NAN	
7,3	9,165	0,285	0,285	9,165	NAN	
7,4	9,285	0,2865	0,2865	9,285	NAN	
7,5	9,405	0,2895	0,2895	9,405	NAN	
7,6	9,525	0,291	0,291	9,525	NAN	
7,7	9,645	0,294	0,294	9,645	NAN	
7,8	9,765	0,297	0,297	9,765	NAN	
7,9	9,885	0,3015	0,3015	9,885	NAN	
8	9,885	0,3045	0,3045	9,885	NAN	
8,1	10,005	0,3105	0,3105	10,005	NAN	
8,2	10,125	0,315	0,315	10,125	NAN	
8,3	10,23	0,315	0,315	10,23	NAN	
8,4	10,35	0,321	0,321	10,35	NAN	
8,5	10,47	0,3285	0,3285	10,47	NAN	
8,6	10,59	0,336	0,336	10,59	NAN	
8,7	10,695	0,3435	0,3435	10,695	NAN	
8,8	10,815	0,3525	0,3525	10,815	NAN	
8,9	10,935	0,363	0,363	10,935	NAN	
9	11,04	0,3735	0,3735	11,04	NAN	
9,1	11,16	0,3855	0,3855	11,16	NAN	
9,2	11,265	0,3975	0,3975	11,265	NAN	
9,3	11,385	0,411	0,411	11,385	NAN	
9,4	11,49	0,4215	0,4215	11,49	NAN	
9,5	11,595	0,432	0,432	11,595	NAN	
9,6	11,715	0,4425	0,4425	11,715	NAN	
9,7	11,82	0,45	0,45	11,82	NAN	
9,8	11,925	0,4575	0,4575	11,925	NAN	
9,9	12,03	0,4635	0,4635	12,03	NAN	
10	12,15	0,468	0,468	12,15	NAN	
10,1	12,255	0,471	0,471	12,255	NAN	
10,2	12,36	0,4725	0,4725	12,36	NAN	
10,3	12,465	0,4725	0,4725	12,465	NAN	
10,4	12,57	0,4725	0,4725	12,57	NAN	
10,5	12,675	0,4695	0,4695	12,675	NAN	
10,6	12,78	0,468	0,468	12,78	NAN	
10,7	12,885	0,465	0,465	12,885	NAN	
10,8	12,99	0,462	0,462	12,99	NAN	
10,9	13,095	0,4575	0,4575	13,095	NAN	
11	13,2	0,4545	0,4545	13,2	NAN	
11,1	13,29	0,45	0,45	13,29	NAN	
11,2	13,395	0,447	0,447	13,395	NAN	
11,3	13,5	0,444	0,444	13,5	NAN	
11,4	13,59	0,4425	0,4425	13,59	NAN	
11,5	13,695	0,4395	0,4395	13,695	NAN	
11,6	13,8	0,4395	0,4395	13,8	NAN	
11,7	13,89	0,438	0,438	13,89	NAN	
11,8	13,995	0,4395	0,4395	13,995	NAN	
11,9	14,1	0,441	0,441	14,1	NAN	
12	14,19	0,4425	0,4425	14,19	NAN	
12,1	14,295	0,447	0,447	14,295	NAN	
12,2	14,385	0,4515	0,4515	14,385	NAN	
12,3	14,475	0,4575	0,4575	14,475	NAN	
12,4	14,58	0,465	0,465	14,58	NAN	
12,5	14,67	0,4725	0,4725	14,67	NAN	
