0	0,315	0,222	0,222	0,315	NAN	
0,1	0,315	0,222	0,222	0,315	NAN	
0,2	0,315	0,222	0,222	0,315	NAN	
0,3	0,315	0,222	0,222	0,315	NAN	
0,4	0,315	0,222	0,222	0,315	NAN	
0,5	0,315	0,222	0,222	0,315	NAN	
0,6	0,315	0,222	0,222	0,315	NAN	
0,7	0,315	0,222	0,222	0,315	NAN	
0,8	0,315	0,222	0,222	0,315	NAN	
0,9	0,315	0,222	0,222	0,315	NAN	
1	0,435	0,222	0,222	0,435	NAN	
1,1	0,6	0,2235	0,2235	0,6	NAN	
1,2	0,765	0,225	0,225	0,765	NAN	
1,3	0,93	0,225	0,225	0,93	NAN	
1,4	1,095	0,2265	0,2265	1,095	NAN	
1,5	1,26	0,2265	0,2265	1,26	NAN	
1,6	1,425	0,2265	0,2265	1,425	NAN	
1,7	1,59	0,2265	0,2265	1,59	NAN	
1,8	1,74	0,2265	0,2265	1,74	NAN	
1,9	1,905	0,2265	0,2265	1,905	NAN	
2	2,055	0,2265	0,2265	2,055	NAN	
2,1	2,22	0,228	0,228	2,22	NAN	
2,2	2,37	0,228	0,228	2,37	NAN	
2,3	2,535	0,228	0,228	2,535	NAN	
2,4	2,685	0,228	0,228	2,685	NAN	
2,5	2,835	0,228	0,228	2,835	NAN	
2,6	2,985	0,228	0,228	2,985	NAN	
2,7	3,15	0,228	0,228	3,15	NAN	
2,8	3,3	0,228	0,228	3,3	NAN	
2,9	3,45	0,2295	0,2295	3,45	NAN	
3	3,6	0,2295	0,2295	3,6	NAN	
3,1	3,75	0,2295	0,2295	3,75	NAN	
3,2	3,9	0,231	0,231	3,9	NAN	
3,3	4,035	0,231	0,231	4,035	NAN	
3,4	4,185	0,231	0,231	4,185	NAN	
3,5	4,335	0,2325	0,2325	4,335	NAN	
3,6	4,485	0,2325	0,2325	4,485	NAN	
3,7	4,62	0,234	0,234	4,62	NAN	
3,8	4,77	0,2355	0,2355	4,77	NAN	
3,9	4,905	0,2355	0,2355	4,905	NAN	
4	5,055	0,237	0,237	5,055	NAN	
4,1	5,19	0,2385	0,2385	5,19	NAN	
4,2	5,34	0,24	0,24	5,34	NAN	
4,3	5,475	0,2415	0,2415	5,475	NAN	
4,4	5,625	0,2445	0,2445	5,625	NAN	
4,5	5,76	0,246	0,246	5,76	NAN	
4,6	5,76	0,249	0,249	5,76	NAN	
4,7	5,895	0,252	0,252	5,895	NAN	
4,8	6,03	0,2535	0,2535	6,03	NAN	
4,9	6,165	0,2535	0,2535	6,165	NAN	
5	6,3	0,2565	0,2565	6,3	NAN	
5,1	6,435	0,2595	0,2595	6,435	NAN	
5,2	6,57	0,264	0,264	6,57	NAN	
5,3	6,705	0,267	0,267	6,705	NAN	
5,4	6,84	0,27	0,27	6,84	NAN	
5,5	6,975	0,273	0,273	6,975	NAN	
5,6	7,11	0,276	0,276	7,11	NAN	
5,7	7,245	0,2775	0,2775	7,245	NAN	
5,8	7,365	0,2805	0,2805	7,365	NAN	
5,9	7,5	0,282	0,282	7,5	NAN	
6	7,635	0,2835	0,2835	7,635	NAN	
6,1	7,755	0,2835	0,2835	7,755	NAN	
6,2	7,89	0,285	0,285	7,89	NAN	
6,3	8,01	0,2865	0,2865	8,01	NAN	
6,4	8,145	0,2865	0,2865	8,145	NAN	
6,5	8,265	0,288	0,288	8,265	NAN	
6,6	8,4	0,288	0,288	8,4	NAN	
6,7	8,52	0,288	0,288	8,52	NAN	
6,8	8,64	0,288	0,288	8,64	NAN	
6,9	8,775	0,288	0,288	8,775	NAN	
7	8,895	0,2895	0,2895	8,895	NAN	
7,1	9,015	0,2895	0,2895	9,015	NAN	
7,2	9,135	0,291	0,291	9,135	NAN	
7,3	9,255	0,291	0,291	9,255	NAN	
7,4	9,375	0,2925	0,2925	9,375	NAN	
7,5	9,495	0,2955	0,2955	9,495	NAN	
7,6	9,615	0,2985	0,2985	9,615	NAN	
7,7	9,735	0,3	0,3	9,735	NAN	
7,8	9,855	0,3045	0,3045	9,855	NAN	
7,9	9,975	0,3075	0,3075	9,975	NAN	
8	10,095	0,312	0,312	10,095	NAN	
8,1	10,2	0,318	0,318	10,2	NAN	
8,2	10,32	0,324	0,324	10,32	NAN	
8,3	10,44	0,33	0,33	10,44	NAN	
8,4	10,56	0,3375	0,3375	10,56	NAN	
8,5	10,665	0,345	0,345	10,665	NAN	
8,6	10,785	0,354	0,354	10,785	NAN	
8,7	10,89	0,3645	0,3645	10,89	NAN	
8,8	11,01	0,3735	0,3735	11,01	NAN	
8,9	11,115	0,384	0,384	11,115	NAN	
9	11,235	0,3975	0,3975	11,235	NAN	
9,1	11,34	0,411	0,411	11,34	NAN	
9,2	11,46	0,4245	0,4245	11,46	NAN	
9,3	11,565	0,4365	0,4365	11,565	NAN	
